year,month,country,LC,MC,SC,S_code,export,export_rate,import,import_rate,CA
2007,3,EU,전기기계부품,전기변환장치,전동기,순번,241,0.0,184,0.0,57
2007,3,EU,전기기계부품,전기변환장치,발전기,24019,318,0.0,98,0.0,220
2007,3,EU,전기기계부품,전기변환장치,변압기,6,157,0.0,69,0.0,88
2007,3,EU,전기기계부품,전기변환장치,전자코일 및 기타유도자,24015,118,0.0,83,0.0,35
2007,3,EU,전기기계부품,전기변환장치,방전램프용안정기,5,28,0.0,20,0.0,8
2007,3,EU,전기기계부품,전기변환장치,기타 전기변환장치,24014,233,0.0,245,0.0,-12
2007,4,EU,전기기계부품,전기변환장치,전동기,순번,215,0.0,185,0.0,30
2007,4,EU,전기기계부품,전기변환장치,발전기,24019,263,0.0,100,0.0,163
2007,4,EU,전기기계부품,전기변환장치,변압기,6,141,0.0,85,0.0,56
2007,4,EU,전기기계부품,전기변환장치,전자코일 및 기타유도자,24015,105,0.0,84,0.0,21
2007,4,EU,전기기계부품,전기변환장치,방전램프용안정기,5,25,0.0,21,0.0,4
2007,4,EU,전기기계부품,전기변환장치,기타 전기변환장치,24014,202,0.0,229,0.0,-27
2007,5,EU,전기기계부품,전기변환장치,전동기,순번,238,0.0,177,0.0,61
2007,5,EU,전기기계부품,전기변환장치,발전기,24019,282,0.0,96,0.0,186
2007,5,EU,전기기계부품,전기변환장치,변압기,6,142,0.0,67,0.0,75
2007,5,EU,전기기계부품,전기변환장치,전자코일 및 기타유도자,24015,118,0.0,82,0.0,36
2007,5,EU,전기기계부품,전기변환장치,방전램프용안정기,5,33,0.0,21,0.0,12
2007,5,EU,전기기계부품,전기변환장치,기타 전기변환장치,24014,208,0.0,205,0.0,3
2007,6,EU,전기기계부품,전기변환장치,전동기,순번,238,0.0,169,0.0,69
2007,6,EU,전기기계부품,전기변환장치,발전기,24019,388,0.0,107,0.0,281
2007,6,EU,전기기계부품,전기변환장치,변압기,6,137,0.0,77,0.0,60
2007,6,EU,전기기계부품,전기변환장치,전자코일 및 기타유도자,24015,131,0.0,85,0.0,46
2007,6,EU,전기기계부품,전기변환장치,방전램프용안정기,5,27,0.0,17,0.0,10
2007,6,EU,전기기계부품,전기변환장치,기타 전기변환장치,24014,210,0.0,219,0.0,-9
2007,7,EU,전기기계부품,전기변환장치,전동기,순번,238,0.0,183,0.0,55
2007,7,EU,전기기계부품,전기변환장치,발전기,24019,392,0.0,124,0.0,268
2007,7,EU,전기기계부품,전기변환장치,변압기,6,143,0.0,77,0.0,66
2007,7,EU,전기기계부품,전기변환장치,전자코일 및 기타유도자,24015,119,0.0,81,0.0,38
2007,7,EU,전기기계부품,전기변환장치,방전램프용안정기,5,26,0.0,29,0.0,-3
2007,7,EU,전기기계부품,전기변환장치,기타 전기변환장치,24014,237,0.0,233,0.0,4
2007,8,EU,전기기계부품,전기변환장치,전동기,순번,234,0.0,167,0.0,67
2007,8,EU,전기기계부품,전기변환장치,발전기,24019,399,0.0,102,0.0,297
2007,8,EU,전기기계부품,전기변환장치,변압기,6,128,0.0,63,0.0,65
2007,8,EU,전기기계부품,전기변환장치,전자코일 및 기타유도자,24015,119,0.0,77,0.0,42
2007,8,EU,전기기계부품,전기변환장치,방전램프용안정기,5,25,0.0,23,0.0,2
2007,8,EU,전기기계부품,전기변환장치,기타 전기변환장치,24014,230,0.0,242,0.0,-12
2007,9,EU,전기기계부품,전기변환장치,전동기,순번,222,0.0,178,0.0,44
2007,9,EU,전기기계부품,전기변환장치,발전기,24019,309,0.0,114,0.0,195
2007,9,EU,전기기계부품,전기변환장치,변압기,6,144,0.0,74,0.0,70
2007,9,EU,전기기계부품,전기변환장치,전자코일 및 기타유도자,24015,112,0.0,87,0.0,25
2007,9,EU,전기기계부품,전기변환장치,방전램프용안정기,5,27,0.0,20,0.0,7
2007,9,EU,전기기계부품,전기변환장치,기타 전기변환장치,24014,218,0.0,265,0.0,-47
2007,10,EU,전기기계부품,전기변환장치,전동기,순번,255,0.0,203,0.0,52
2007,10,EU,전기기계부품,전기변환장치,발전기,24019,414,0.0,130,0.0,284
2007,10,EU,전기기계부품,전기변환장치,변압기,6,185,0.0,81,0.0,104
2007,10,EU,전기기계부품,전기변환장치,전자코일 및 기타유도자,24015,125,0.0,97,0.0,28
2007,10,EU,전기기계부품,전기변환장치,방전램프용안정기,5,27,0.0,21,0.0,6
2007,10,EU,전기기계부품,전기변환장치,기타 전기변환장치,24014,258,0.0,285,0.0,-27
2007,11,EU,전기기계부품,전기변환장치,전동기,순번,252,0.0,176,0.0,76
2007,11,EU,전기기계부품,전기변환장치,발전기,24019,404,0.0,132,0.0,272
2007,11,EU,전기기계부품,전기변환장치,변압기,6,183,0.0,89,0.0,94
2007,11,EU,전기기계부품,전기변환장치,전자코일 및 기타유도자,24015,121,0.0,83,0.0,38
2007,11,EU,전기기계부품,전기변환장치,방전램프용안정기,5,27,0.0,27,0.0,0
2007,11,EU,전기기계부품,전기변환장치,기타 전기변환장치,24014,244,0.0,292,0.0,-48
2007,12,EU,전기기계부품,전기변환장치,전동기,순번,210,0.0,147,0.0,63
2007,12,EU,전기기계부품,전기변환장치,발전기,24019,307,0.0,126,0.0,181
2007,12,EU,전기기계부품,전기변환장치,변압기,6,143,0.0,64,0.0,79
2007,12,EU,전기기계부품,전기변환장치,전자코일 및 기타유도자,24015,109,0.0,71,0.0,38
2007,12,EU,전기기계부품,전기변환장치,방전램프용안정기,5,20,0.0,18,0.0,2
2007,12,EU,전기기계부품,전기변환장치,기타 전기변환장치,24014,210,0.0,236,0.0,-26
2016,1,EU,전기기계부품,"전기공급, 전기제어장치",차단기,순번,171,-0.4,65,4.6,106
2016,1,EU,전기기계부품,"전기공급, 전기제어장치",기타 차단장치,24024,198,2.1,205,8.4,-7
2016,1,EU,전기기계부품,"전기공급, 전기제어장치",개폐장치,4,931,-9.3,548,4.9,383
2016,1,EU,전기기계부품,"전기공급, 전기제어장치",배전반 및 전기자동제어반,24023,768,4.0,430,14.7,338
2016,2,EU,전기기계부품,"전기공급, 전기제어장치",차단기,순번,193,3.2,62,9.1,131
2016,2,EU,전기기계부품,"전기공급, 전기제어장치",기타 차단장치,24024,210,7.4,204,10.7,6
2016,2,EU,전기기계부품,"전기공급, 전기제어장치",개폐장치,4,"1,052",-1.8,559,9.0,493
2016,2,EU,전기기계부품,"전기공급, 전기제어장치",배전반 및 전기자동제어반,24023,880,4.7,453,24.9,427
2016,3,EU,전기기계부품,"전기공급, 전기제어장치",차단기,순번,220,-1.1,66,-2.7,154
2016,3,EU,전기기계부품,"전기공급, 전기제어장치",기타 차단장치,24024,229,1.7,206,-2.3,23
2016,3,EU,전기기계부품,"전기공급, 전기제어장치",개폐장치,4,"1,105",-9.4,598,0.0,507
2016,3,EU,전기기계부품,"전기공급, 전기제어장치",배전반 및 전기자동제어반,24023,993,7.9,465,11.3,528
2016,4,EU,전기기계부품,"전기공급, 전기제어장치",차단기,순번,201,0.2,62,-2.9,139
2016,4,EU,전기기계부품,"전기공급, 전기제어장치",기타 차단장치,24024,225,2.9,207,5.8,18
2016,4,EU,전기기계부품,"전기공급, 전기제어장치",개폐장치,4,"1,099",-7.7,565,2.9,534
2016,4,EU,전기기계부품,"전기공급, 전기제어장치",배전반 및 전기자동제어반,24023,953,8.3,430,8.3,523
2016,5,EU,전기기계부품,"전기공급, 전기제어장치",차단기,순번,201,10.3,60,-0.9,141
2016,5,EU,전기기계부품,"전기공급, 전기제어장치",기타 차단장치,24024,211,9.1,218,11.8,-7
2016,5,EU,전기기계부품,"전기공급, 전기제어장치",개폐장치,4,"1,045",-1.6,588,10.9,457
2016,5,EU,전기기계부품,"전기공급, 전기제어장치",배전반 및 전기자동제어반,24023,930,10.5,443,14.2,487
2016,6,EU,전기기계부품,"전기공급, 전기제어장치",차단기,순번,221,0.1,69,4.0,152
2016,6,EU,전기기계부품,"전기공급, 전기제어장치",기타 차단장치,24024,224,8.3,221,4.0,3
2016,6,EU,전기기계부품,"전기공급, 전기제어장치",개폐장치,4,"1,151",-0.3,592,0.1,559
2016,6,EU,전기기계부품,"전기공급, 전기제어장치",배전반 및 전기자동제어반,24023,"1,025",5.3,466,4.2,559
2016,7,EU,전기기계부품,"전기공급, 전기제어장치",차단기,순번,200,-8.3,54,-17.3,146
2016,7,EU,전기기계부품,"전기공급, 전기제어장치",기타 차단장치,24024,215,-0.3,200,-3.7,15
2016,7,EU,전기기계부품,"전기공급, 전기제어장치",개폐장치,4,"1,067",-9.9,527,-5.1,540
2016,7,EU,전기기계부품,"전기공급, 전기제어장치",배전반 및 전기자동제어반,24023,889,-7.1,418,-0.9,471
2016,8,EU,전기기계부품,"전기공급, 전기제어장치",차단기,순번,210,18.9,62,11.2,148
2016,8,EU,전기기계부품,"전기공급, 전기제어장치",기타 차단장치,24024,214,16.2,210,10.4,4
2016,8,EU,전기기계부품,"전기공급, 전기제어장치",개폐장치,4,"1,032",2.1,597,17.7,435
2016,8,EU,전기기계부품,"전기공급, 전기제어장치",배전반 및 전기자동제어반,24023,972,13.3,454,19.2,518
2016,9,EU,전기기계부품,"전기공급, 전기제어장치",차단기,순번,222,6.3,66,-9.1,156
2016,9,EU,전기기계부품,"전기공급, 전기제어장치",기타 차단장치,24024,222,10.1,209,0.6,13
2016,9,EU,전기기계부품,"전기공급, 전기제어장치",개폐장치,4,"1,097",3.0,574,0.2,523
2016,9,EU,전기기계부품,"전기공급, 전기제어장치",배전반 및 전기자동제어반,24023,"1,012",13.0,466,2.2,546
2016,10,EU,전기기계부품,"전기공급, 전기제어장치",차단기,순번,193,-7.7,61,-5.5,132
2016,10,EU,전기기계부품,"전기공급, 전기제어장치",기타 차단장치,24024,221,4.3,208,-0.2,13
2016,10,EU,전기기계부품,"전기공급, 전기제어장치",개폐장치,4,"1,043",-5.2,569,-0.3,474
2016,10,EU,전기기계부품,"전기공급, 전기제어장치",배전반 및 전기자동제어반,24023,955,1.3,523,15.3,432
2016,11,EU,전기기계부품,"전기공급, 전기제어장치",차단기,순번,216,5.5,62,3.1,154
2016,11,EU,전기기계부품,"전기공급, 전기제어장치",기타 차단장치,24024,235,13.1,219,10.5,16
2016,11,EU,전기기계부품,"전기공급, 전기제어장치",개폐장치,4,"1,090",3.9,570,6.5,520
2016,11,EU,전기기계부품,"전기공급, 전기제어장치",배전반 및 전기자동제어반,24023,"1,028",14.8,552,20.3,476
2016,12,EU,전기기계부품,"전기공급, 전기제어장치",차단기,순번,214,4.6,57,1.9,157
2016,12,EU,전기기계부품,"전기공급, 전기제어장치",기타 차단장치,24024,222,4.5,197,6.8,25
2016,12,EU,전기기계부품,"전기공급, 전기제어장치",개폐장치,4,"1,089",4.0,511,4.3,578
2016,12,EU,전기기계부품,"전기공급, 전기제어장치",배전반 및 전기자동제어반,24023,"1,061",4.2,467,15.7,594
2015,1,EU,전기기계부품,"전기공급, 전기제어장치",차단기,순번,172,-7.2,62,2.5,110
2015,1,EU,전기기계부품,"전기공급, 전기제어장치",기타 차단장치,24024,194,8.8,189,7.2,5
2015,1,EU,전기기계부품,"전기공급, 전기제어장치",개폐장치,4,"1,026",-1.6,523,3.0,503
2015,1,EU,전기기계부품,"전기공급, 전기제어장치",배전반 및 전기자동제어반,24023,739,8.6,375,17.3,364
2015,2,EU,전기기계부품,"전기공급, 전기제어장치",차단기,순번,187,-1.3,57,25.2,130
2015,2,EU,전기기계부품,"전기공급, 전기제어장치",기타 차단장치,24024,196,13.1,184,21.8,12
2015,2,EU,전기기계부품,"전기공급, 전기제어장치",개폐장치,4,"1,071",3.1,513,16.0,558
2015,2,EU,전기기계부품,"전기공급, 전기제어장치",배전반 및 전기자동제어반,24023,840,12.9,362,21.3,478
2015,3,EU,전기기계부품,"전기공급, 전기제어장치",차단기,순번,222,13.0,67,21.1,155
2015,3,EU,전기기계부품,"전기공급, 전기제어장치",기타 차단장치,24024,225,18.8,211,28.3,14
2015,3,EU,전기기계부품,"전기공급, 전기제어장치",개폐장치,4,"1,219",9.5,598,17.1,621
2015,3,EU,전기기계부품,"전기공급, 전기제어장치",배전반 및 전기자동제어반,24023,920,10.1,418,25.1,502
2015,4,EU,전기기계부품,"전기공급, 전기제어장치",차단기,순번,201,10.9,64,20.1,137
2015,4,EU,전기기계부품,"전기공급, 전기제어장치",기타 차단장치,24024,219,15.8,196,16.1,23
2015,4,EU,전기기계부품,"전기공급, 전기제어장치",개폐장치,4,"1,190",9.5,550,10.3,640
2015,4,EU,전기기계부품,"전기공급, 전기제어장치",배전반 및 전기자동제어반,24023,880,8.8,397,23.2,483
2015,5,EU,전기기계부품,"전기공급, 전기제어장치",차단기,순번,182,-1.2,60,15.7,122
2015,5,EU,전기기계부품,"전기공급, 전기제어장치",기타 차단장치,24024,194,4.2,195,10.4,-1
2015,5,EU,전기기계부품,"전기공급, 전기제어장치",개폐장치,4,"1,062",-0.2,530,7.8,532
2015,5,EU,전기기계부품,"전기공급, 전기제어장치",배전반 및 전기자동제어반,24023,842,6.7,388,14.0,454
2015,6,EU,전기기계부품,"전기공급, 전기제어장치",차단기,순번,221,16.3,67,16.5,154
2015,6,EU,전기기계부품,"전기공급, 전기제어장치",기타 차단장치,24024,207,6.4,213,22.5,-6
2015,6,EU,전기기계부품,"전기공급, 전기제어장치",개폐장치,4,"1,154",7.7,591,18.9,563
2015,6,EU,전기기계부품,"전기공급, 전기제어장치",배전반 및 전기자동제어반,24023,974,19.5,448,27.3,526
2015,7,EU,전기기계부품,"전기공급, 전기제어장치",차단기,순번,218,6.5,66,11.0,152
2015,7,EU,전기기계부품,"전기공급, 전기제어장치",기타 차단장치,24024,216,2.2,208,14.8,8
2015,7,EU,전기기계부품,"전기공급, 전기제어장치",개폐장치,4,"1,184",0.7,555,7.8,629
2015,7,EU,전기기계부품,"전기공급, 전기제어장치",배전반 및 전기자동제어반,24023,957,6.3,422,16.5,535
2015,8,EU,전기기계부품,"전기공급, 전기제어장치",차단기,순번,176,-0.5,56,18.0,120
2015,8,EU,전기기계부품,"전기공급, 전기제어장치",기타 차단장치,24024,185,-1.5,191,13.8,-6
2015,8,EU,전기기계부품,"전기공급, 전기제어장치",개폐장치,4,"1,011",0.3,507,14.2,504
2015,8,EU,전기기계부품,"전기공급, 전기제어장치",배전반 및 전기자동제어반,24023,858,5.9,381,23.1,477
2015,9,EU,전기기계부품,"전기공급, 전기제어장치",차단기,순번,209,5.0,72,30.4,137
2015,9,EU,전기기계부품,"전기공급, 전기제어장치",기타 차단장치,24024,202,-0.7,208,7.6,-6
2015,9,EU,전기기계부품,"전기공급, 전기제어장치",개폐장치,4,"1,065",-3.3,573,8.2,492
2015,9,EU,전기기계부품,"전기공급, 전기제어장치",배전반 및 전기자동제어반,24023,896,0.9,456,22.8,440
2015,10,EU,전기기계부품,"전기공급, 전기제어장치",차단기,순번,209,2.2,64,14.4,145
2015,10,EU,전기기계부품,"전기공급, 전기제어장치",기타 차단장치,24024,211,-2.1,208,7.6,3
2015,10,EU,전기기계부품,"전기공급, 전기제어장치",개폐장치,4,"1,100",-6.6,571,11.2,529
2015,10,EU,전기기계부품,"전기공급, 전기제어장치",배전반 및 전기자동제어반,24023,943,5.8,454,23.1,489
2015,11,EU,전기기계부품,"전기공급, 전기제어장치",차단기,순번,205,12.5,60,21.1,145
2015,11,EU,전기기계부품,"전기공급, 전기제어장치",기타 차단장치,24024,208,5.9,198,12.3,10
2015,11,EU,전기기계부품,"전기공급, 전기제어장치",개폐장치,4,"1,049",0.2,536,7.2,513
2015,11,EU,전기기계부품,"전기공급, 전기제어장치",배전반 및 전기자동제어반,24023,896,5.8,459,33.2,437
2015,12,EU,전기기계부품,"전기공급, 전기제어장치",차단기,순번,205,12.7,56,20.8,149
2015,12,EU,전기기계부품,"전기공급, 전기제어장치",기타 차단장치,24024,212,8.5,184,16.0,28
2015,12,EU,전기기계부품,"전기공급, 전기제어장치",개폐장치,4,"1,047",0.1,490,9.3,557
2015,12,EU,전기기계부품,"전기공급, 전기제어장치",배전반 및 전기자동제어반,24023,"1,018",5.6,404,27.1,614
2014,1,EU,전기기계부품,"전기공급, 전기제어장치",차단기,순번,185,-11.0,60,10.0,125
2014,1,EU,전기기계부품,"전기공급, 전기제어장치",기타 차단장치,24024,178,9.3,176,3.4,2
2014,1,EU,전기기계부품,"전기공급, 전기제어장치",개폐장치,4,"1,043",2.1,507,4.9,536
2014,1,EU,전기기계부품,"전기공급, 전기제어장치",배전반 및 전기자동제어반,24023,681,2.6,320,17.0,361
2014,2,EU,전기기계부품,"전기공급, 전기제어장치",차단기,순번,189,-3.5,46,-6.3,143
2014,2,EU,전기기계부품,"전기공급, 전기제어장치",기타 차단장치,24024,173,9.0,151,4.2,22
2014,2,EU,전기기계부품,"전기공급, 전기제어장치",개폐장치,4,"1,039",4.4,442,2.6,597
2014,2,EU,전기기계부품,"전기공급, 전기제어장치",배전반 및 전기자동제어반,24023,744,7.5,299,14.6,445
2014,3,EU,전기기계부품,"전기공급, 전기제어장치",차단기,순번,196,-5.2,56,18.9,140
2014,3,EU,전기기계부품,"전기공급, 전기제어장치",기타 차단장치,24024,190,7.7,164,5.8,26
2014,3,EU,전기기계부품,"전기공급, 전기제어장치",개폐장치,4,"1,113",0.2,511,10.5,602
2014,3,EU,전기기계부품,"전기공급, 전기제어장치",배전반 및 전기자동제어반,24023,835,2.2,334,19.3,501
2014,4,EU,전기기계부품,"전기공급, 전기제어장치",차단기,순번,181,-14.3,54,0.9,127
2014,4,EU,전기기계부품,"전기공급, 전기제어장치",기타 차단장치,24024,189,9.0,169,-1.1,20
2014,4,EU,전기기계부품,"전기공급, 전기제어장치",개폐장치,4,"1,087",-3.9,499,-3.1,588
2014,4,EU,전기기계부품,"전기공급, 전기제어장치",배전반 및 전기자동제어반,24023,808,2.0,322,8.5,486
2014,5,EU,전기기계부품,"전기공급, 전기제어장치",차단기,순번,184,-11.3,52,-3.5,132
2014,5,EU,전기기계부품,"전기공급, 전기제어장치",기타 차단장치,24024,186,7.6,177,3.0,9
2014,5,EU,전기기계부품,"전기공급, 전기제어장치",개폐장치,4,"1,064",-2.9,492,0.2,572
2014,5,EU,전기기계부품,"전기공급, 전기제어장치",배전반 및 전기자동제어반,24023,789,-3.5,340,17.0,449
2014,6,EU,전기기계부품,"전기공급, 전기제어장치",차단기,순번,190,-8.9,57,11.6,133
2014,6,EU,전기기계부품,"전기공급, 전기제어장치",기타 차단장치,24024,195,14.4,174,2.7,21
2014,6,EU,전기기계부품,"전기공급, 전기제어장치",개폐장치,4,"1,071",-1.4,497,3.1,574
2014,6,EU,전기기계부품,"전기공급, 전기제어장치",배전반 및 전기자동제어반,24023,815,9.0,352,22.8,463
2014,7,EU,전기기계부품,"전기공급, 전기제어장치",차단기,순번,204,-11.4,59,6.4,145
2014,7,EU,전기기계부품,"전기공급, 전기제어장치",기타 차단장치,24024,211,9.2,181,5.9,30
2014,7,EU,전기기계부품,"전기공급, 전기제어장치",개폐장치,4,"1,176",1.4,515,2.3,661
2014,7,EU,전기기계부품,"전기공급, 전기제어장치",배전반 및 전기자동제어반,24023,900,6.5,362,13.1,538
2014,8,EU,전기기계부품,"전기공급, 전기제어장치",차단기,순번,177,-9.6,47,-1.4,130
2014,8,EU,전기기계부품,"전기공급, 전기제어장치",기타 차단장치,24024,187,7.5,168,6.1,19
2014,8,EU,전기기계부품,"전기공급, 전기제어장치",개폐장치,4,"1,007",-4.4,444,3.1,563
2014,8,EU,전기기계부품,"전기공급, 전기제어장치",배전반 및 전기자동제어반,24023,811,4.1,309,4.9,502
2014,9,EU,전기기계부품,"전기공급, 전기제어장치",차단기,순번,199,0.2,56,2.4,143
2014,9,EU,전기기계부품,"전기공급, 전기제어장치",기타 차단장치,24024,203,14.3,193,15.9,10
2014,9,EU,전기기계부품,"전기공급, 전기제어장치",개폐장치,4,"1,102",6.4,529,7.9,573
2014,9,EU,전기기계부품,"전기공급, 전기제어장치",배전반 및 전기자동제어반,24023,888,14.9,371,14.6,517
2014,10,EU,전기기계부품,"전기공급, 전기제어장치",차단기,순번,204,-9.3,56,-1.3,148
2014,10,EU,전기기계부품,"전기공급, 전기제어장치",기타 차단장치,24024,216,10.9,193,7.4,23
2014,10,EU,전기기계부품,"전기공급, 전기제어장치",개폐장치,4,"1,177",1.0,513,1.8,664
2014,10,EU,전기기계부품,"전기공급, 전기제어장치",배전반 및 전기자동제어반,24023,891,7.8,368,13.0,523
2014,11,EU,전기기계부품,"전기공급, 전기제어장치",차단기,순번,182,-7.9,50,-6.3,132
2014,11,EU,전기기계부품,"전기공급, 전기제어장치",기타 차단장치,24024,196,11.8,176,15.5,20
2014,11,EU,전기기계부품,"전기공급, 전기제어장치",개폐장치,4,"1,048",-1.3,500,7.0,548
2014,11,EU,전기기계부품,"전기공급, 전기제어장치",배전반 및 전기자동제어반,24023,847,6.6,344,12.0,503
2014,12,EU,전기기계부품,"전기공급, 전기제어장치",차단기,순번,182,3.0,46,-1.3,136
2014,12,EU,전기기계부품,"전기공급, 전기제어장치",기타 차단장치,24024,195,21.3,159,13.2,36
2014,12,EU,전기기계부품,"전기공급, 전기제어장치",개폐장치,4,"1,046",3.9,448,9.3,598
2014,12,EU,전기기계부품,"전기공급, 전기제어장치",배전반 및 전기자동제어반,24023,964,21.5,318,17.8,646
2013,1,EU,전기기계부품,"전기공급, 전기제어장치",차단기,순번,208,10.8,55,7.3,153
2013,1,EU,전기기계부품,"전기공급, 전기제어장치",기타 차단장치,24024,163,15.8,171,14.9,-8
2013,1,EU,전기기계부품,"전기공급, 전기제어장치",개폐장치,4,"1,022",9.3,483,-0.4,539
2013,1,EU,전기기계부품,"전기공급, 전기제어장치",배전반 및 전기자동제어반,24023,663,14.4,273,13.3,390
2013,2,EU,전기기계부품,"전기공급, 전기제어장치",차단기,순번,196,-5.2,49,4.3,147
2013,2,EU,전기기계부품,"전기공급, 전기제어장치",기타 차단장치,24024,159,2.8,145,1.6,14
2013,2,EU,전기기계부품,"전기공급, 전기제어장치",개폐장치,4,995,-4.3,431,-4.5,564
2013,2,EU,전기기계부품,"전기공급, 전기제어장치",배전반 및 전기자동제어반,24023,692,5.4,261,8.1,431
2013,3,EU,전기기계부품,"전기공급, 전기제어장치",차단기,순번,207,-12.3,47,-10.4,160
2013,3,EU,전기기계부품,"전기공급, 전기제어장치",기타 차단장치,24024,176,0.1,155,6.1,21
2013,3,EU,전기기계부품,"전기공급, 전기제어장치",개폐장치,4,"1,111",-2.0,462,-3.0,649
2013,3,EU,전기기계부품,"전기공급, 전기제어장치",배전반 및 전기자동제어반,24023,817,8.5,280,5.9,537
2013,4,EU,전기기계부품,"전기공급, 전기제어장치",차단기,순번,211,7.1,53,13.5,158
2013,4,EU,전기기계부품,"전기공급, 전기제어장치",기타 차단장치,24024,173,10.9,170,13.4,3
2013,4,EU,전기기계부품,"전기공급, 전기제어장치",개폐장치,4,"1,132",11.9,515,12.1,617
2013,4,EU,전기기계부품,"전기공급, 전기제어장치",배전반 및 전기자동제어반,24023,793,26.2,297,17.8,496
2013,5,EU,전기기계부품,"전기공급, 전기제어장치",차단기,순번,208,0.4,54,4.8,154
2013,5,EU,전기기계부품,"전기공급, 전기제어장치",기타 차단장치,24024,173,5.9,172,8.7,1
2013,5,EU,전기기계부품,"전기공급, 전기제어장치",개폐장치,4,"1,096",0.9,491,-1.5,605
2013,5,EU,전기기계부품,"전기공급, 전기제어장치",배전반 및 전기자동제어반,24023,818,26.6,291,9.5,527
2013,6,EU,전기기계부품,"전기공급, 전기제어장치",차단기,순번,209,-3.3,51,-4.8,158
2013,6,EU,전기기계부품,"전기공급, 전기제어장치",기타 차단장치,24024,170,3.4,169,7.7,1
2013,6,EU,전기기계부품,"전기공급, 전기제어장치",개폐장치,4,"1,087",-1.3,482,-2.3,605
2013,6,EU,전기기계부품,"전기공급, 전기제어장치",배전반 및 전기자동제어반,24023,748,-1.3,286,8.4,462
2013,7,EU,전기기계부품,"전기공급, 전기제어장치",차단기,순번,231,3.9,56,-2.1,175
2013,7,EU,전기기계부품,"전기공급, 전기제어장치",기타 차단장치,24024,193,12.3,171,5.7,22
2013,7,EU,전기기계부품,"전기공급, 전기제어장치",개폐장치,4,"1,160",2.2,504,4.5,656
2013,7,EU,전기기계부품,"전기공급, 전기제어장치",배전반 및 전기자동제어반,24023,845,9.6,321,17.4,524
2013,8,EU,전기기계부품,"전기공급, 전기제어장치",차단기,순번,196,-18.0,48,-3.5,148
2013,8,EU,전기기계부품,"전기공급, 전기제어장치",기타 차단장치,24024,174,3.3,158,-1.9,16
2013,8,EU,전기기계부품,"전기공급, 전기제어장치",개폐장치,4,"1,054",-3.8,431,-12.1,623
2013,8,EU,전기기계부품,"전기공급, 전기제어장치",배전반 및 전기자동제어반,24023,779,0.8,295,12.5,484
2013,9,EU,전기기계부품,"전기공급, 전기제어장치",차단기,순번,198,-2.0,54,12.5,144
2013,9,EU,전기기계부품,"전기공급, 전기제어장치",기타 차단장치,24024,178,11.2,167,9.2,11
2013,9,EU,전기기계부품,"전기공급, 전기제어장치",개폐장치,4,"1,036",1.1,490,6.0,546
2013,9,EU,전기기계부품,"전기공급, 전기제어장치",배전반 및 전기자동제어반,24023,772,11.0,324,19.6,448
2013,10,EU,전기기계부품,"전기공급, 전기제어장치",차단기,순번,225,-3.5,57,2.4,168
2013,10,EU,전기기계부품,"전기공급, 전기제어장치",기타 차단장치,24024,195,9.6,180,7.0,15
2013,10,EU,전기기계부품,"전기공급, 전기제어장치",개폐장치,4,"1,165",0.7,504,-2.4,661
2013,10,EU,전기기계부품,"전기공급, 전기제어장치",배전반 및 전기자동제어반,24023,826,6.6,326,6.0,500
2013,11,EU,전기기계부품,"전기공급, 전기제어장치",차단기,순번,197,-4.2,53,1.2,144
2013,11,EU,전기기계부품,"전기공급, 전기제어장치",기타 차단장치,24024,175,3.7,153,-1.1,22
2013,11,EU,전기기계부품,"전기공급, 전기제어장치",개폐장치,4,"1,062",-2.1,467,1.5,595
2013,11,EU,전기기계부품,"전기공급, 전기제어장치",배전반 및 전기자동제어반,24023,795,5.9,307,10.3,488
2013,12,EU,전기기계부품,"전기공급, 전기제어장치",차단기,순번,176,-2.0,47,10.5,129
2013,12,EU,전기기계부품,"전기공급, 전기제어장치",기타 차단장치,24024,161,13.6,140,7.1,21
2013,12,EU,전기기계부품,"전기공급, 전기제어장치",개폐장치,4,"1,006",7.0,410,5.7,596
2013,12,EU,전기기계부품,"전기공급, 전기제어장치",배전반 및 전기자동제어반,24023,793,16.9,270,11.5,523
2012,1,EU,전기기계부품,"전기공급, 전기제어장치",차단기,순번,187,-8.5,51,-1.6,136
2012,1,EU,전기기계부품,"전기공급, 전기제어장치",기타 차단장치,24024,141,6.3,149,-2.2,-8
2012,1,EU,전기기계부품,"전기공급, 전기제어장치",개폐장치,4,935,-1.1,485,-0.4,450
2012,1,EU,전기기계부품,"전기공급, 전기제어장치",배전반 및 전기자동제어반,24023,580,22.5,241,19.3,339
2012,2,EU,전기기계부품,"전기공급, 전기제어장치",차단기,순번,207,5.0,47,-8.2,160
2012,2,EU,전기기계부품,"전기공급, 전기제어장치",기타 차단장치,24024,154,7.1,143,6.8,11
2012,2,EU,전기기계부품,"전기공급, 전기제어장치",개폐장치,4,"1,039",0.6,451,-0.6,588
2012,2,EU,전기기계부품,"전기공급, 전기제어장치",배전반 및 전기자동제어반,24023,657,18.1,241,20.9,416
2012,3,EU,전기기계부품,"전기공급, 전기제어장치",차단기,순번,236,-1.1,52,0.5,184
2012,3,EU,전기기계부품,"전기공급, 전기제어장치",기타 차단장치,24024,176,5.9,146,-6.6,30
2012,3,EU,전기기계부품,"전기공급, 전기제어장치",개폐장치,4,"1,133",-1.4,477,-9.1,656
