year,month,country,LC,MC,SC,S_code,export,export_rate,import,import_rate,CA
2004,5,미국,제1차금속제품,합금철,합금철,순번,"9,769",69.5,"103,474",69.1,"-93,705"
2004,6,미국,제1차금속제품,합금철,합금철,순번,"8,805",62.7,"170,390",135.6,"-161,585"
2004,7,미국,제1차금속제품,합금철,합금철,순번,"8,498",97.2,"187,691",128.0,"-179,193"
2004,8,미국,제1차금속제품,합금철,합금철,순번,"8,229",43.5,"231,261",270.2,"-223,032"
2004,9,미국,제1차금속제품,합금철,합금철,순번,"10,783",82.6,"170,171",55.1,"-159,388"
2004,10,미국,제1차금속제품,합금철,합금철,순번,"10,122",70.2,"197,651",95.9,"-187,529"
2004,11,미국,제1차금속제품,합금철,합금철,순번,"16,823",184.7,"180,352",264.2,"-163,529"
2004,12,미국,제1차금속제품,합금철,합금철,순번,"16,859",244.4,"211,674",126.6,"-194,815"
2003,1,미국,제1차금속제품,합금철,합금철,순번,"5,627",1.1,"62,233",14.8,"-56,606"
2003,2,미국,제1차금속제품,합금철,합금철,순번,"5,773",-0.7,"64,603",81.2,"-58,830"
2003,3,미국,제1차금속제품,합금철,합금철,순번,"8,466",50.6,"58,154",30.3,"-49,688"
2003,4,미국,제1차금속제품,합금철,합금철,순번,"7,067",1.1,"84,669",61.3,"-77,602"
2003,5,미국,제1차금속제품,합금철,합금철,순번,"5,765",9.2,"61,196",25.0,"-55,431"
2003,6,미국,제1차금속제품,합금철,합금철,순번,"5,413",16.6,"72,308",41.7,"-66,895"
2003,7,미국,제1차금속제품,합금철,합금철,순번,"4,309",-27.4,"82,314",46.4,"-78,005"
2003,8,미국,제1차금속제품,합금철,합금철,순번,"5,735",4.9,"62,465",-16.9,"-56,730"
2003,9,미국,제1차금속제품,합금철,합금철,순번,"5,906",18.0,"109,725",49.4,"-103,819"
2003,10,미국,제1차금속제품,합금철,합금철,순번,"5,949",-36.8,"100,870",45.0,"-94,921"
2003,11,미국,제1차금속제품,합금철,합금철,순번,"5,909",20.5,"49,521",-33.3,"-43,612"
2003,12,미국,제1차금속제품,합금철,합금철,순번,"4,895",18.6,"93,394",12.8,"-88,499"
2002,1,미국,제1차금속제품,합금철,합금철,순번,"5,566",-56.1,"54,193",-28.6,"-48,627"
2002,2,미국,제1차금속제품,합금철,합금철,순번,"5,812",-8.1,"35,650",-24.2,"-29,838"
2002,3,미국,제1차금속제품,합금철,합금철,순번,"5,622",-40.1,"44,618",-29.0,"-38,996"
2002,4,미국,제1차금속제품,합금철,합금철,순번,"6,991",-30.7,"52,478",-1.5,"-45,487"
2002,5,미국,제1차금속제품,합금철,합금철,순번,"5,281",-50.2,"48,973",-29.3,"-43,692"
2002,6,미국,제1차금속제품,합금철,합금철,순번,"4,642",-51.4,"51,032",-1.1,"-46,390"
2002,7,미국,제1차금속제품,합금철,합금철,순번,"5,933",-13.9,"56,227",-0.2,"-50,294"
2002,8,미국,제1차금속제품,합금철,합금철,순번,"5,468",-17.5,"75,158",26.3,"-69,690"
2002,9,미국,제1차금속제품,합금철,합금철,순번,"5,003",-17.7,"73,430",45.0,"-68,427"
2002,10,미국,제1차금속제품,합금철,합금철,순번,"9,410",35.7,"69,582",25.5,"-60,172"
2002,11,미국,제1차금속제품,합금철,합금철,순번,"4,902",-21.6,"74,265",91.6,"-69,363"
2002,12,미국,제1차금속제품,합금철,합금철,순번,"4,127",-31.7,"82,793",78.2,"-78,666"
2001,1,미국,제1차금속제품,합금철,합금철,순번,"12,685",86.1,"75,848",-13.3,"-63,163"
2001,2,미국,제1차금속제품,합금철,합금철,순번,"6,324",-29.5,"47,029",-46.5,"-40,705"
2001,3,미국,제1차금속제품,합금철,합금철,순번,"9,387",10.8,"62,803",-34.3,"-53,416"
2001,4,미국,제1차금속제품,합금철,합금철,순번,"10,090",22.1,"53,262",-44.6,"-43,172"
2001,5,미국,제1차금속제품,합금철,합금철,순번,"10,611",33.7,"69,232",-35.0,"-58,621"
2001,6,미국,제1차금속제품,합금철,합금철,순번,"9,544",7.4,"51,622",-55.3,"-42,078"
2001,7,미국,제1차금속제품,합금철,합금철,순번,"6,893",-64.9,"56,324",-45.9,"-49,431"
2001,8,미국,제1차금속제품,합금철,합금철,순번,"6,624",-42.1,"59,513",-35.0,"-52,889"
2001,9,미국,제1차금속제품,합금철,합금철,순번,"6,076",-37.2,"50,642",-58.4,"-44,566"
2001,10,미국,제1차금속제품,합금철,합금철,순번,"6,936",-44.6,"55,432",-19.3,"-48,496"
2001,11,미국,제1차금속제품,합금철,합금철,순번,"6,250",-33.3,"38,755",-56.3,"-32,505"
2001,12,미국,제1차금속제품,합금철,합금철,순번,"6,046",-31.0,"46,471",4.4,"-40,425"
2000,1,미국,제1차금속제품,합금철,합금철,순번,"6,816",0.0,"87,494",0.0,"-80,678"
2000,2,미국,제1차금속제품,합금철,합금철,순번,"8,973",0.0,"87,881",0.0,"-78,908"
2000,3,미국,제1차금속제품,합금철,합금철,순번,"8,469",0.0,"95,607",0.0,"-87,138"
2000,4,미국,제1차금속제품,합금철,합금철,순번,"8,264",0.0,"96,165",0.0,"-87,901"
2000,5,미국,제1차금속제품,합금철,합금철,순번,"7,933",0.0,"106,583",0.0,"-98,650"
2000,6,미국,제1차금속제품,합금철,합금철,순번,"8,886",0.0,"115,527",0.0,"-106,641"
2000,7,미국,제1차금속제품,합금철,합금철,순번,"19,650",0.0,"104,107",0.0,"-84,457"
2000,8,미국,제1차금속제품,합금철,합금철,순번,"11,431",0.0,"91,614",0.0,"-80,183"
2000,9,미국,제1차금속제품,합금철,합금철,순번,"9,676",0.0,"121,730",0.0,"-112,054"
2000,10,미국,제1차금속제품,합금철,합금철,순번,"12,521",0.0,"68,688",0.0,"-56,167"
2000,11,미국,제1차금속제품,합금철,합금철,순번,"9,364",0.0,"88,784",0.0,"-79,420"
2000,12,미국,제1차금속제품,합금철,합금철,순번,"8,759",0.0,"44,525",0.0,"-35,766"
2016,1,미국,제1차금속제품,"철강압연,압출 및 연신제품",열간압연 및 압출제품,순번,"255,444",-31.5,"461,886",-47.1,"-206,442"
2016,1,미국,제1차금속제품,"철강압연,압출 및 연신제품",냉간압연 및 압출,15023,"134,973",-24.0,"109,797",-55.1,"25,176"
2016,1,미국,제1차금속제품,"철강압연,압출 및 연신제품",철강선,3,"46,465",-14.7,"119,431",-13.9,"-72,966"
2016,2,미국,제1차금속제품,"철강압연,압출 및 연신제품",열간압연 및 압출제품,순번,"249,959",-28.5,"380,919",-44.5,"-130,960"
2016,2,미국,제1차금속제품,"철강압연,압출 및 연신제품",냉간압연 및 압출,15023,"135,283",-20.9,"107,868",-51.4,"27,415"
2016,2,미국,제1차금속제품,"철강압연,압출 및 연신제품",철강선,3,"49,862",-9.2,"112,494",-0.2,"-62,632"
2016,3,미국,제1차금속제품,"철강압연,압출 및 연신제품",열간압연 및 압출제품,순번,"239,288",-33.1,"402,817",-45.7,"-163,529"
2016,3,미국,제1차금속제품,"철강압연,압출 및 연신제품",냉간압연 및 압출,15023,"136,650",-26.3,"132,982",-43.8,"3,668"
2016,3,미국,제1차금속제품,"철강압연,압출 및 연신제품",철강선,3,"51,484",-13.8,"120,881",-18.6,"-69,397"
2016,4,미국,제1차금속제품,"철강압연,압출 및 연신제품",열간압연 및 압출제품,순번,"260,849",-20.8,"337,838",-44.4,"-76,989"
2016,4,미국,제1차금속제품,"철강압연,압출 및 연신제품",냉간압연 및 압출,15023,"144,618",-17.5,"126,182",-49.8,"18,436"
2016,4,미국,제1차금속제품,"철강압연,압출 및 연신제품",철강선,3,"48,972",-12.4,"116,951",-22.3,"-67,979"
2016,5,미국,제1차금속제품,"철강압연,압출 및 연신제품",열간압연 및 압출제품,순번,"274,858",-15.2,"358,477",-39.8,"-83,619"
2016,5,미국,제1차금속제품,"철강압연,압출 및 연신제품",냉간압연 및 압출,15023,"131,869",-22.0,"107,376",-53.1,"24,493"
2016,5,미국,제1차금속제품,"철강압연,압출 및 연신제품",철강선,3,"48,249",-13.9,"114,739",-22.2,"-66,490"
2016,6,미국,제1차금속제품,"철강압연,압출 및 연신제품",열간압연 및 압출제품,순번,"269,336",-17.4,"404,878",-19.1,"-135,542"
2016,6,미국,제1차금속제품,"철강압연,압출 및 연신제품",냉간압연 및 압출,15023,"149,250",-13.3,"122,364",-36.0,"26,886"
2016,6,미국,제1차금속제품,"철강압연,압출 및 연신제품",철강선,3,"50,549",-7.2,"116,843",-19.1,"-66,294"
2016,7,미국,제1차금속제품,"철강압연,압출 및 연신제품",열간압연 및 압출제품,순번,"250,902",-17.3,"539,901",-4.7,"-288,999"
2016,7,미국,제1차금속제품,"철강압연,압출 및 연신제품",냉간압연 및 압출,15023,"148,566",-13.3,"119,326",-39.8,"29,240"
2016,7,미국,제1차금속제품,"철강압연,압출 및 연신제품",철강선,3,"46,296",-10.5,"117,892",-10.1,"-71,596"
2016,8,미국,제1차금속제품,"철강압연,압출 및 연신제품",열간압연 및 압출제품,순번,"275,993",-8.0,"479,498",-3.4,"-203,505"
2016,8,미국,제1차금속제품,"철강압연,압출 및 연신제품",냉간압연 및 압출,15023,"136,138",-16.7,"130,393",-21.5,"5,745"
2016,8,미국,제1차금속제품,"철강압연,압출 및 연신제품",철강선,3,"50,028",-2.6,"117,704",-6.6,"-67,676"
2016,9,미국,제1차금속제품,"철강압연,압출 및 연신제품",열간압연 및 압출제품,순번,0,-100.0,0,-100.0,0
2016,9,미국,제1차금속제품,"철강압연,압출 및 연신제품",냉간압연 및 압출,15023,0,-100.0,0,-100.0,0
2016,9,미국,제1차금속제품,"철강압연,압출 및 연신제품",철강선,3,0,-100.0,0,-100.0,0
2016,10,미국,제1차금속제품,"철강압연,압출 및 연신제품",열간압연 및 압출제품,순번,0,-100.0,0,-100.0,0
2016,10,미국,제1차금속제품,"철강압연,압출 및 연신제품",냉간압연 및 압출,15023,0,-100.0,0,-100.0,0
2016,10,미국,제1차금속제품,"철강압연,압출 및 연신제품",철강선,3,0,-100.0,0,-100.0,0
2016,11,미국,제1차금속제품,"철강압연,압출 및 연신제품",열간압연 및 압출제품,순번,"240,066",5.7,"354,130",-14.6,"-114,064"
2016,11,미국,제1차금속제품,"철강압연,압출 및 연신제품",냉간압연 및 압출,15023,"140,587",-6.4,"131,659",-11.7,"8,928"
2016,11,미국,제1차금속제품,"철강압연,압출 및 연신제품",철강선,3,"44,586",-9.3,"107,860",-7.8,"-63,274"
2016,12,미국,제1차금속제품,"철강압연,압출 및 연신제품",열간압연 및 압출제품,순번,"254,062",7.6,"338,932",-20.8,"-84,870"
2016,12,미국,제1차금속제품,"철강압연,압출 및 연신제품",냉간압연 및 압출,15023,"127,760",-2.2,"123,536",-23.5,"4,224"
2016,12,미국,제1차금속제품,"철강압연,압출 및 연신제품",철강선,3,"46,323",-19.1,"100,983",-3.8,"-54,660"
2015,1,미국,제1차금속제품,"철강압연,압출 및 연신제품",열간압연 및 압출제품,순번,"373,131",16.4,"872,657",37.9,"-499,526"
2015,1,미국,제1차금속제품,"철강압연,압출 및 연신제품",냉간압연 및 압출,15023,"177,556",-6.8,"244,506",42.7,"-66,950"
2015,1,미국,제1차금속제품,"철강압연,압출 및 연신제품",철강선,3,"54,463",-4.5,"138,723",4.3,"-84,260"
2015,2,미국,제1차금속제품,"철강압연,압출 및 연신제품",열간압연 및 압출제품,순번,"349,743",16.5,"686,161",15.7,"-336,418"
2015,2,미국,제1차금속제품,"철강압연,압출 및 연신제품",냉간압연 및 압출,15023,"171,135",4.8,"221,870",29.3,"-50,735"
2015,2,미국,제1차금속제품,"철강압연,압출 및 연신제품",철강선,3,"54,891",2.5,"112,681",-7.0,"-57,790"
2015,3,미국,제1차금속제품,"철강압연,압출 및 연신제품",열간압연 및 압출제품,순번,"357,882",-3.0,"741,357",19.2,"-383,475"
2015,3,미국,제1차금속제품,"철강압연,압출 및 연신제품",냉간압연 및 압출,15023,"185,328",1.9,"236,632",21.3,"-51,304"
2015,3,미국,제1차금속제품,"철강압연,압출 및 연신제품",철강선,3,"59,713",-7.2,"148,485",3.9,"-88,772"
2015,4,미국,제1차금속제품,"철강압연,압출 및 연신제품",열간압연 및 압출제품,순번,"329,422",-6.3,"607,902",-10.6,"-278,480"
2015,4,미국,제1차금속제품,"철강압연,압출 및 연신제품",냉간압연 및 압출,15023,"175,348",-13.5,"251,159",24.2,"-75,811"
2015,4,미국,제1차금속제품,"철강압연,압출 및 연신제품",철강선,3,"55,878",-16.5,"150,590",9.8,"-94,712"
2015,5,미국,제1차금속제품,"철강압연,압출 및 연신제품",열간압연 및 압출제품,순번,"324,217",-16.0,"595,935",-6.1,"-271,718"
2015,5,미국,제1차금속제품,"철강압연,압출 및 연신제품",냉간압연 및 압출,15023,"168,989",-8.7,"229,014",12.8,"-60,025"
2015,5,미국,제1차금속제품,"철강압연,압출 및 연신제품",철강선,3,"56,070",-15.6,"147,529",4.2,"-91,459"
2015,6,미국,제1차금속제품,"철강압연,압출 및 연신제품",열간압연 및 압출제품,순번,"326,132",-15.4,"500,702",-23.2,"-174,570"
2015,6,미국,제1차금속제품,"철강압연,압출 및 연신제품",냉간압연 및 압출,15023,"172,172",-7.4,"191,154",-12.9,"-18,982"
2015,6,미국,제1차금속제품,"철강압연,압출 및 연신제품",철강선,3,"54,461",-14.9,"144,400",3.9,"-89,939"
2015,7,미국,제1차금속제품,"철강압연,압출 및 연신제품",열간압연 및 압출제품,순번,"326,132",-15.4,"500,702",-23.2,"-174,570"
2015,7,미국,제1차금속제품,"철강압연,압출 및 연신제품",냉간압연 및 압출,15023,"172,172",-7.4,"191,154",-12.9,"-18,982"
2015,7,미국,제1차금속제품,"철강압연,압출 및 연신제품",철강선,3,"54,461",-14.9,"144,400",3.9,"-89,939"
2015,8,미국,제1차금속제품,"철강압연,압출 및 연신제품",열간압연 및 압출제품,순번,"300,148",-27.9,"496,188",-29.2,"-196,040"
2015,8,미국,제1차금속제품,"철강압연,압출 및 연신제품",냉간압연 및 압출,15023,"163,491",-14.7,"166,196",-25.9,"-2,705"
2015,8,미국,제1차금속제품,"철강압연,압출 및 연신제품",철강선,3,"51,359",-22.5,"126,050",-10.3,"-74,691"
2015,9,미국,제1차금속제품,"철강압연,압출 및 연신제품",열간압연 및 압출제품,순번,"277,898",-32.0,"486,948",-33.0,"-209,050"
2015,9,미국,제1차금속제품,"철강압연,압출 및 연신제품",냉간압연 및 압출,15023,"159,617",-13.3,"149,756",-34.9,"9,861"
2015,9,미국,제1차금속제품,"철강압연,압출 및 연신제품",철강선,3,"49,813",-15.4,"117,719",-11.4,"-67,906"
2015,10,미국,제1차금속제품,"철강압연,압출 및 연신제품",열간압연 및 압출제품,순번,"254,140",-30.5,"450,607",-52.4,"-196,467"
2015,10,미국,제1차금속제품,"철강압연,압출 및 연신제품",냉간압연 및 압출,15023,"169,241",-16.2,"160,656",-38.0,"8,585"
2015,10,미국,제1차금속제품,"철강압연,압출 및 연신제품",철강선,3,"48,460",-27.6,"122,964",-13.5,"-74,504"
2015,11,미국,제1차금속제품,"철강압연,압출 및 연신제품",열간압연 및 압출제품,순번,"227,156",-36.8,"414,538",-46.3,"-187,382"
2015,11,미국,제1차금속제품,"철강압연,압출 및 연신제품",냉간압연 및 압출,15023,"150,191",-11.7,"149,090",-37.2,"1,101"
2015,11,미국,제1차금속제품,"철강압연,압출 및 연신제품",철강선,3,"49,143",-17.0,"116,979",-9.6,"-67,836"
2015,12,미국,제1차금속제품,"철강압연,압출 및 연신제품",열간압연 및 압출제품,순번,"236,027",-43.9,"428,025",-46.0,"-191,998"
2015,12,미국,제1차금속제품,"철강압연,압출 및 연신제품",냉간압연 및 압출,15023,"130,649",-17.9,"161,495",-37.7,"-30,846"
2015,12,미국,제1차금속제품,"철강압연,압출 및 연신제품",철강선,3,"57,237",-0.7,"104,934",-27.1,"-47,697"
2014,1,미국,제1차금속제품,"철강압연,압출 및 연신제품",열간압연 및 압출제품,순번,"320,518",-7.9,"632,616",17.2,"-312,098"
2014,1,미국,제1차금속제품,"철강압연,압출 및 연신제품",냉간압연 및 압출,15023,"190,565",3.1,"171,355",-6.3,"19,210"
2014,1,미국,제1차금속제품,"철강압연,압출 및 연신제품",철강선,3,"57,030",10.8,"132,975",-1.1,"-75,945"
2014,2,미국,제1차금속제품,"철강압연,압출 및 연신제품",열간압연 및 압출제품,순번,"300,188",-6.8,"592,924",20.4,"-292,736"
2014,2,미국,제1차금속제품,"철강압연,압출 및 연신제품",냉간압연 및 압출,15023,"163,278",-3.7,"171,569",7.5,"-8,291"
2014,2,미국,제1차금속제품,"철강압연,압출 및 연신제품",철강선,3,"53,533",0.5,"121,182",-5.5,"-67,649"
2014,3,미국,제1차금속제품,"철강압연,압출 및 연신제품",열간압연 및 압출제품,순번,"300,188",-6.8,"592,924",20.4,"-292,736"
2014,3,미국,제1차금속제품,"철강압연,압출 및 연신제품",냉간압연 및 압출,15023,"163,278",-3.7,"171,569",7.5,"-8,291"
2014,3,미국,제1차금속제품,"철강압연,압출 및 연신제품",철강선,3,"53,533",0.5,"121,182",-5.5,"-67,649"
2014,4,미국,제1차금속제품,"철강압연,압출 및 연신제품",열간압연 및 압출제품,순번,"351,470",8.9,"680,280",21.6,"-328,810"
2014,4,미국,제1차금속제품,"철강압연,압출 및 연신제품",냉간압연 및 압출,15023,"202,746",12.1,"202,182",8.4,564
2014,4,미국,제1차금속제품,"철강압연,압출 및 연신제품",철강선,3,"66,912",14.3,"137,125",1.8,"-70,213"
2014,5,미국,제1차금속제품,"철강압연,압출 및 연신제품",열간압연 및 압출제품,순번,"385,941",7.6,"634,728",25.6,"-248,787"
2014,5,미국,제1차금속제품,"철강압연,압출 및 연신제품",냉간압연 및 압출,15023,"185,087",-0.3,"203,058",7.3,"-17,971"
2014,5,미국,제1차금속제품,"철강압연,압출 및 연신제품",철강선,3,"66,466",11.3,"141,541",-2.1,"-75,075"
2014,6,미국,제1차금속제품,"철강압연,압출 및 연신제품",열간압연 및 압출제품,순번,"385,413",10.0,"651,566",36.6,"-266,153"
2014,6,미국,제1차금속제품,"철강압연,압출 및 연신제품",냉간압연 및 압출,15023,"185,893",0.3,"219,527",27.8,"-33,634"
2014,6,미국,제1차금속제품,"철강압연,압출 및 연신제품",철강선,3,"63,988",12.6,"138,916",8.5,"-74,928"
2014,7,미국,제1차금속제품,"철강압연,압출 및 연신제품",열간압연 및 압출제품,순번,"389,452",0.2,"807,200",71.8,"-417,748"
2014,7,미국,제1차금속제품,"철강압연,압출 및 연신제품",냉간압연 및 압출,15023,"189,092",11.9,"241,167",30.9,"-52,075"
2014,7,미국,제1차금속제품,"철강압연,압출 및 연신제품",철강선,3,"58,665",7.9,"148,702",11.8,"-90,037"
2014,8,미국,제1차금속제품,"철강압연,압출 및 연신제품",열간압연 및 압출제품,순번,"416,443",8.5,"700,676",32.0,"-284,233"
2014,8,미국,제1차금속제품,"철강압연,압출 및 연신제품",냉간압연 및 압출,15023,"191,655",8.5,"224,432",29.7,"-32,777"
2014,8,미국,제1차금속제품,"철강압연,압출 및 연신제품",철강선,3,"66,236",15.9,"140,454",1.6,"-74,218"
2014,9,미국,제1차금속제품,"철강압연,압출 및 연신제품",열간압연 및 압출제품,순번,"408,506",8.0,"726,265",34.5,"-317,759"
2014,9,미국,제1차금속제품,"철강압연,압출 및 연신제품",냉간압연 및 압출,15023,"184,149",17.8,"229,938",61.8,"-45,789"
2014,9,미국,제1차금속제품,"철강압연,압출 및 연신제품",철강선,3,"58,905",13.0,"132,800",13.8,"-73,895"
2014,10,미국,제1차금속제품,"철강압연,압출 및 연신제품",열간압연 및 압출제품,순번,"365,494",-15.5,"945,931",91.4,"-580,437"
2014,10,미국,제1차금속제품,"철강압연,압출 및 연신제품",냉간압연 및 압출,15023,"201,923",9.5,"258,946",46.5,"-57,023"
2014,10,미국,제1차금속제품,"철강압연,압출 및 연신제품",철강선,3,"66,899",12.8,"142,227",11.1,"-75,328"
2014,11,미국,제1차금속제품,"철강압연,압출 및 연신제품",열간압연 및 압출제품,순번,"359,400",1.8,"771,843",61.5,"-412,443"
2014,11,미국,제1차금속제품,"철강압연,압출 및 연신제품",냉간압연 및 압출,15023,"170,023",5.8,"237,218",43.6,"-67,195"
2014,11,미국,제1차금속제품,"철강압연,압출 및 연신제품",철강선,3,"59,212",6.9,"129,357",6.1,"-70,145"
2014,12,미국,제1차금속제품,"철강압연,압출 및 연신제품",열간압연 및 압출제품,순번,"420,435",40.7,"792,857",61.7,"-372,422"
2014,12,미국,제1차금속제품,"철강압연,압출 및 연신제품",냉간압연 및 압출,15023,"159,097",9.1,"259,352",57.7,"-100,255"
2014,12,미국,제1차금속제품,"철강압연,압출 및 연신제품",철강선,3,"57,652",17.1,"143,982",21.4,"-86,330"
2013,1,미국,제1차금속제품,"철강압연,압출 및 연신제품",열간압연 및 압출제품,순번,"347,908",-15.3,"539,618",-20.5,"-191,710"
2013,1,미국,제1차금속제품,"철강압연,압출 및 연신제품",냉간압연 및 압출,15023,"184,870",-4.7,"182,907",-9.7,"1,963"
2013,1,미국,제1차금속제품,"철강압연,압출 및 연신제품",철강선,3,"51,488",-3.9,"134,458",-3.6,"-82,970"
2013,2,미국,제1차금속제품,"철강압연,압출 및 연신제품",열간압연 및 압출제품,순번,"322,197",-23.0,"492,609",-23.2,"-170,412"
2013,2,미국,제1차금속제품,"철강압연,압출 및 연신제품",냉간압연 및 압출,15023,"169,572",-18.9,"159,629",-14.1,"9,943"
2013,2,미국,제1차금속제품,"철강압연,압출 및 연신제품",철강선,3,"53,282",-0.7,"128,168",6.5,"-74,886"
2013,3,미국,제1차금속제품,"철강압연,압출 및 연신제품",열간압연 및 압출제품,순번,"344,160",-21.5,"521,320",-20.9,"-177,160"
2013,3,미국,제1차금속제품,"철강압연,압출 및 연신제품",냉간압연 및 압출,15023,"187,356",-15.5,"170,791",-24.7,"16,565"
2013,3,미국,제1차금속제품,"철강압연,압출 및 연신제품",철강선,3,"57,186",-4.9,"146,500",2.1,"-89,314"
2013,4,미국,제1차금속제품,"철강압연,압출 및 연신제품",열간압연 및 압출제품,순번,"322,861",-20.5,"559,582",-25.8,"-236,721"
2013,4,미국,제1차금속제품,"철강압연,압출 및 연신제품",냉간압연 및 압출,15023,"180,871",-10.6,"186,446",-17.4,"-5,575"
2013,4,미국,제1차금속제품,"철강압연,압출 및 연신제품",철강선,3,"58,525",8.3,"134,722",-0.8,"-76,197"
2013,5,미국,제1차금속제품,"철강압연,압출 및 연신제품",열간압연 및 압출제품,순번,"358,685",-8.9,"505,292",-24.8,"-146,607"
2013,5,미국,제1차금속제품,"철강압연,압출 및 연신제품",냉간압연 및 압출,15023,"185,650",-17.2,"189,248",-16.8,"-3,598"
2013,5,미국,제1차금속제품,"철강압연,압출 및 연신제품",철강선,3,"59,731",-2.8,"144,539",-4.2,"-84,808"
2013,6,미국,제1차금속제품,"철강압연,압출 및 연신제품",열간압연 및 압출제품,순번,"350,435",-13.2,"477,075",-24.5,"-126,640"
2013,6,미국,제1차금속제품,"철강압연,압출 및 연신제품",냉간압연 및 압출,15023,"185,314",-14.6,"171,712",-19.0,"13,602"
2013,6,미국,제1차금속제품,"철강압연,압출 및 연신제품",철강선,3,"56,811",-3.3,"128,019",-6.0,"-71,208"
2013,7,미국,제1차금속제품,"철강압연,압출 및 연신제품",열간압연 및 압출제품,순번,"388,692",5.2,"469,765",-28.9,"-81,073"
2013,7,미국,제1차금속제품,"철강압연,압출 및 연신제품",냉간압연 및 압출,15023,"168,942",-2.3,"184,282",-23.8,"-15,340"
2013,7,미국,제1차금속제품,"철강압연,압출 및 연신제품",철강선,3,"54,381",-5.2,"133,050",-7.9,"-78,669"
2013,8,미국,제1차금속제품,"철강압연,압출 및 연신제품",열간압연 및 압출제품,순번,"383,977",1.2,"530,621",-7.1,"-146,644"
2013,8,미국,제1차금속제품,"철강압연,압출 및 연신제품",냉간압연 및 압출,15023,"176,594",-13.5,"173,082",-18.3,"3,512"
2013,8,미국,제1차금속제품,"철강압연,압출 및 연신제품",철강선,3,"57,140",-9.4,"138,262",6.6,"-81,122"
2013,9,미국,제1차금속제품,"철강압연,압출 및 연신제품",열간압연 및 압출제품,순번,"378,296",7.5,"540,042",-3.1,"-161,746"
2013,9,미국,제1차금속제품,"철강압연,압출 및 연신제품",냉간압연 및 압출,15023,"156,354",-17.4,"142,131",-20.3,"14,223"
2013,9,미국,제1차금속제품,"철강압연,압출 및 연신제품",철강선,3,"52,128",-2.1,"116,705",-3.3,"-64,577"
2013,10,미국,제1차금속제품,"철강압연,압출 및 연신제품",열간압연 및 압출제품,순번,"432,499",6.8,"494,213",-12.6,"-61,714"
2013,10,미국,제1차금속제품,"철강압연,압출 및 연신제품",냉간압연 및 압출,15023,"184,394",3.3,"176,721",-13.9,"7,673"
2013,10,미국,제1차금속제품,"철강압연,압출 및 연신제품",철강선,3,"59,283",0.3,"127,969",2.0,"-68,686"
2013,11,미국,제1차금속제품,"철강압연,압출 및 연신제품",열간압연 및 압출제품,순번,"353,039",13.6,"477,856",-6.6,"-124,817"
2013,11,미국,제1차금속제품,"철강압연,압출 및 연신제품",냉간압연 및 압출,15023,"160,725",3.5,"165,151",-8.4,"-4,426"
2013,11,미국,제1차금속제품,"철강압연,압출 및 연신제품",철강선,3,"55,385",7.0,"121,920",-2.7,"-66,535"
2013,12,미국,제1차금속제품,"철강압연,압출 및 연신제품",열간압연 및 압출제품,순번,"298,750",-2.7,"490,419",5.4,"-191,669"
2013,12,미국,제1차금속제품,"철강압연,압출 및 연신제품",냉간압연 및 압출,15023,"145,830",-4.9,"164,432",-1.1,"-18,602"
2013,12,미국,제1차금속제품,"철강압연,압출 및 연신제품",철강선,3,"49,243",-3.2,"118,555",5.4,"-69,312"
2012,1,미국,제1차금속제품,"철강압연,압출 및 연신제품",열간압연 및 압출제품,순번,"410,714",19.9,"679,050",43.5,"-268,336"
2012,1,미국,제1차금속제품,"철강압연,압출 및 연신제품",냉간압연 및 압출,15023,"194,050",7.9,"202,552",-3.6,"-8,502"
2012,1,미국,제1차금속제품,"철강압연,압출 및 연신제품",철강선,3,"53,557",11.8,"139,485",32.3,"-85,928"
2012,2,미국,제1차금속제품,"철강압연,압출 및 연신제품",열간압연 및 압출제품,순번,"418,230",9.9,"641,809",53.4,"-223,579"
2012,2,미국,제1차금속제품,"철강압연,압출 및 연신제품",냉간압연 및 압출,15023,"209,150",14.0,"185,923",-5.7,"23,227"
2012,2,미국,제1차금속제품,"철강압연,압출 및 연신제품",철강선,3,"53,667",2.0,"120,292",19.8,"-66,625"
2012,3,미국,제1차금속제품,"철강압연,압출 및 연신제품",열간압연 및 압출제품,순번,"438,590",7.7,"659,323",17.7,"-220,733"
2012,3,미국,제1차금속제품,"철강압연,압출 및 연신제품",냉간압연 및 압출,15023,"221,749",0.6,"226,960",-3.1,"-5,211"
2012,3,미국,제1차금속제품,"철강압연,압출 및 연신제품",철강선,3,"60,128",-2.1,"143,539",23.5,"-83,411"
2012,4,미국,제1차금속제품,"철강압연,압출 및 연신제품",열간압연 및 압출제품,순번,"405,909",5.3,"754,015",21.6,"-348,106"
2012,4,미국,제1차금속제품,"철강압연,압출 및 연신제품",냉간압연 및 압출,15023,"202,223",-7.0,"225,801",3.5,"-23,578"
2012,4,미국,제1차금속제품,"철강압연,압출 및 연신제품",철강선,3,"54,049",-4.1,"135,811",8.5,"-81,762"
2012,5,미국,제1차금속제품,"철강압연,압출 및 연신제품",열간압연 및 압출제품,순번,"393,862",-7.5,"672,239",-2.2,"-278,377"
2012,5,미국,제1차금속제품,"철강압연,압출 및 연신제품",냉간압연 및 압출,15023,"224,241",-0.8,"227,575",-5.3,"-3,334"
